Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Raider|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|53 days, medium green 14 cm long, round, green pods; white seeded; shipping, processing type.||wide. PVP 7400069.|BCMV NY race 15, some races of rust.|
Rainier|Harris Moran Seed Co. PVP 7100097.|Harris Moran Seed Co. PVP 7100097.|||||
Ranger|Associated Seed Growers, New Haven, Connecticut.|Associated Seed Growers, New Haven, Connecticut.|distinctive type, white seeded, spreading plant, prolific, pods round, stringless and exceptionally free from fiber.||wide. 1947.|common mosaic, mildew.|
Rapids|Harris Moran Seed Co.|Harris Moran Seed Co.|50 days, 5' dark green, round pods, #4 sieve size, Bush Blue Lake type. PVP 9100010.||||1D X1452/1C X2062 (w) MsMs.
Rebel|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|53 days, medium green 12.7 cm long, round, green pods; white seeded bush bean, good yielding shipping or processing type.|||BCMV NY race 15, pod mottle, some races of rust. PVP 7100033.|
Regal (301)|Northrup, King and Co.|Northrup, King and Co.|white seed, round green pod on erect plant slightly larger and one to two days later than Tendercrop.|||bean virus 1. 1970.|
Resistant Asgrow Valentine|Asgrow Seed Co., New Haven, Connecticut.|Asgrow Seed Co., New Haven, Connecticut.|mosaic resistant Black Valentine.|Asgrow Black Valentine.|same as Valentine. 1958.|common, New York 15 bean virus.|Asgrow Valentine x Contender.
Resistant Cherokee|Asgrow Seed Co., New Haven, Connecticut.|Asgrow Seed Co., New Haven, Connecticut.|mosaic resistant Cherokee.|Cherokee.|wide. 1959.||Cherokee x B2008.
Resisto (GP 64-467)|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|open pollinated, resistant to current bean rust races of Maryland and Tennessee, produces high yields of green podded snap beans, low pod fiber.|Slenderwhite.|wide, but especially areas where rust is a problem. 1972.|several races of bean rust, common bean mosaic.|
Rhapsody (FM359)|Ferry-Morse.|Ferry-Morse.|medium size bush with dark green leaves and upright habit, pods are 5-6' long and round.|Slender White, Eagle, Seville.||rust, bean common mosaic virus.|
Rialto|Associated Seed Growers, New Haven, Connecticut.|Associated Seed Growers, New Haven, Connecticut.|stringless White Seeded Kentucky Wonder, pods dark green, thick, flat, stringless all stages.|Kentucky Wonder. 1946.||common bean mosaic, mildew, some rusts.|United States 3 x Hungarian x United States 3.
Rival|USDA, Plant Ind. Sta., Beltsville, Maryland.||early, high quality.|Tendergreen.|wide regional. Seed World, 15 April. 1949.|mosaic, New York 15 virus.|United States 5 Refugee x Full Measure.
Rocdor||Vilmorin.|a yellow wax bean, well colored and high yielding, early cultivar recommended for early crops, quite collective productivity, long pods 16-18 cm round, straight, consistent yellow color.|Major, Tendror. 1982.||common bean mosaic virus, c. lindemuthianum.|
Rodeo (XP 296)|Asgrow Seed Co.|Asgrow Seed Co.|white seed, good yield, slender pod.|Slendergreen.|general. Asgrow Catalog. 1970.|curly top, New York 15, bean virus 1.|Idelight x Asgrow lines.
Rogers Stringless Black Valentine|Rogers Brothers Co.|Rogers Brothers Co.|round, Straight dark green pod.|Stringless Black Valentine, now obsolete. Rogers Brothers Catalog 1934.|||
Roma (Romano 308)|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|wide, flat, Romano type pod that is wider and longer than Romano 14, erect determinate bush.|Romano 14.|general. 1971.|tolerance to common bean mosaic.|Bachicha x Romano Pole.
Roma II (R-572)|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|open pollinated, similar to Roma.|Roma.|wide. PVP. 1979.|common bean mosaic.|
Romano 26 (NCX8026)|Moran.|Moran.|bush Romano type, adapted to South America, pods slightly more fleshy than standard Romano types.|Romano. 1983.|||
Romano 942|Harris Moran Seed Co.|Harris Moran Seed Co.|55 days; 5.0-5.5' light green flat pods, #5 sieve.||||
Romano Gold (EX 08190506)||Seminis Vegetable Seeds-Asgrow.|Wax Romano type with an excellent, uniform, golden pod color; color contrast with gren pods is excellent; blanched 11.7 cm long pods are highly flavorful.||U.S. 2002.|bean common mosaic virus (I gene); intermediate to rust and white mold.|open pollinated.
Romano Pole|Rogers Brothers Seed Co.|Rogers Brothers Seed Co.|66 day, 14-15 cm long flat green shell bean on 5-6' climbing pole bean.|||BCMV races 1 and NY 15.|
Romil (NUN7551)|Nunhems Zaden.|Nunhems.|very easy to harvest, straight fleshy pods, slow seed development.|||anthracnose, bean common mosaic virus yellow bean mosaic, halo blight. 1992.|
Rondina|Nunhems Zaden.|Nunhems.|12 cm long pods, 8-9 mm sieve size, dark green, very straight, whole pack, stringless.|||bean common mosaic virus, yellow bean mosaic virus, anthracnose.|
Roundup (XP 9W)|Asgrow Seed Co.|Asgrow Seed Co.|a white seeded Tendercrop type but with better seed quality.|White Seeded Tendercrop.|wide. 1967.|common mosaic, bean virus 1, New York 15.|
Royal Burgundy (Code 137)|Charter Res.|Charter Res.|open pollinated, better yield, stronger bush type, longer pods than Royalty.|Royalty.|wide. 1976.|bean virus 1, New York 15.|complex, but involves Royalty.
Royalette (Code 190)|Charter Res.|Charter Res.|open pollinated, strong, erect bush, medium sieve pods.|Slimgreen.|wide. 1975.|bean virus 1, New York 15.|
Royalty|University of New Hampshire, Durham, New Hampshire.|Billy Helper Seed Co.|purple bush bearing purple flowers and high quality purple stringless snap beans that cook green, seeds tolerant to cold wet soils.||wide for home garden use. 1957.|Mexican bean beetle, insects.|local heirloom purple pod cultivar x Florida 501 pole bean.
RS 1243|Royal Sluis.|Royal Sluis.|concentrated pod set, upright plant-type with small leaves, short pods, good flesh quality, slow seed development, dark green color after blanching.||||Amber / Finela // Gitana / Selema.
Rushmore (XPB244)|Asgrow.|Asgrow.|fresh market bean, green, early maturing, potential high yield, white seeded.|Provider. PVP. 1993.|||
Rust Resistant Kentucky Wonder|Ferry-Morse Seed Co., Mountain View, California.|Ferry-Morse Seed Co., Mountain View, California.||Kentucky Wonder.|wide. 1940.|some forms of rust.|Kentucky Wonder.
Sable|Harris Moran Seed Co.|Harris Moran Seed Co.|58 days 5.5' dark green pods, #4 sieve size; Bush blue lake type.|||BCMV (I), halo blight, anthracnose.|
Sahara (HMX 1945)|Steve Magnuson.|Harris Moran.|green bean type; 58 days to maturity; upright plant habit; high pod set; sieve size 3-4; pods are medium dark green and 5.5 inches long.||home garden, U.S. 2003.|bacterial brown spot.|open pollinated.
Salem (117)|Northrup, King and Co.||early, white seeded, bush, green podded, somewhat semi-erect. Selected for Blue Lake type pod.|||tolerance to common mosaic, bean virus 1, New York 15. 1967.|closed.
Santil|Nunhems Zaden.|Nunhems.|stringless filet type for outdoor and protected cultivation, early production, heat tolerant, dark green pod.|||anthracnose, bean common mosaic virus. 1991.|
Saratoga|Seminis Vegetable Seeds. PVP 9800016.|Seminis Vegetable Seeds. PVP 9800016.|||||
Satin (FM93)|Dr. G. C. Emery.|Ferry-Morse.|straight, smooth, slender, round, dark green pods slightly longer than Pros Gitana; plant medium to tall; early-midseason maturity.|Pros Gitana. PVP. 1988.||bean virus 1A.|
Saurus|Nunza B.V. PVP 9600185.|Nunza B.V. PVP 9600185.|||||
Savannah (HMX 6999)|Harris Moran.|Harris Moran.|round, dark green, 3-4 sieve size, 55 days to maturity, pod length 14 cm.|Labrador. ASTA Cultivar Listing.||BCMV I gene, CTV, Ca1 MV, Aphanomyces root rot, halo blight.|
Savor (NCX8018)|Moran Seeds.|Moran Seeds.|open pollinated, fresh market bean with very attractive round oval pods 6' in length, bush type that is vigorous and dark green, slow seed development and exceptional holding ability.|Picker.|wide. PVP. 1981.|bean mosaic virus type, New York 15 strains.|
Scarlet Beauty|Dept. of Hort., University of New Hampshire, Durham, New Hampshire.|Hepler Seed Co.|bush plant with intensely red shell beans at shell maturity, highest color of all horticultural beans.||northern New England. 1954.||Shelleasy x Rhode Island pole horticulture.
Score|Harris Moran Seed Co.|Harris Moran Seed Co.|||||Picker/Slimgreen. PVP 7900039.
Sea Biscuit (XP 15330724)|Seminis Vegetable Seeds. |Seminis Vegetable Seeds. |low fiber, fresh market type; 51 to 52 day maturity; dark green pods 1 cm diameter and 13 cm long; determinate upright plant forms medium height bush. |Shade, Dusky, Festina. |NAFTA, southeast U.S.  2005.|bean common mosaic virus (I gene), bacterial brown spot. |open pollinated. 
Secretariat (XP 08120691)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|medium green round pods with height to thickness ratio of 1.07; pods are slightly longer than Bronco; medium to large determinate bush plant type; good yield.|Shade, Charon.|NAFTA, Northeast and Southeast. 2005.|Bean common mosaic virus (I gene).|inbred line.
Seminole|Everglades Expt. Sta., Belle Glade, Florida.||pods round, smooth, well filled to lips and have a distinct beany flavor, tested mainly in Florida and southeastern United States.|Refugee. 1955.||strains of rust, mildew, mosaic.|United States 1 Mosaic Res. Ref. Rogue (Corbett), Mosaic Resistant Great Northern, Black Valentine, Commodore, Blight Resistant Green Pod.
Sensation Refugee (1071)|Rogers Brothers Seed Co., Idaho Falls, Idaho.|Rogers Brothers Seed Co., Idaho Falls, Idaho.|early, mosaic resistant.|Refugee.|wide. Canner, January 11, 1941.|bean mosaic virus 1 and 15.|Idaho Refugee x Stringless Refugee Green Pod.
Sensation Wax 1|Rogers Brothers Co.|Rogers Brothers Co.|medium bush, golden yellow, straight, round pods, white seeded with brown eye, obsolete.|Brittle Wax. Rogers Brothers Catalog, 1944.|||Brittle Wax x Wisconsin hybrid wax 536.
Sentry (XPB 170)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, small sieve processing bean, low fiber and high yield.|Strike.|all bean areas. PVP. 1986.|bean common mosaic virus.|
Seville|Novartis Seeds, Inc.|Novartis Seeds, Inc.|fresh market, 56 days, large erect bush with 14-16 cm green pods.||Michigan through SE and SW U.S. PVP 9100178.|BCMV races 1 and NY 15.|H523-3-1 / H550-2-1-5 // H467-4-6-2 / H314-11-3.
Shamrock (CP79151)|Dr. J. Morris.|Rogers.|Shamrock has an erect, open bush with slender pods that are 5.5-6' long, has a unique bright green color and is round and straight.|Slenderette. 1983.||bean common mosaic virus, bean virus 1, New York 15.|
Shamrock's Genuine (SSC 1205)|Shamrock Seed Co, Inc.|Shamrock Seed Co, Inc.|||southeastern U.S.; other bean growing regions. 1999.||open pollinated.
Shannon|Novartis Seeds, Inc. PVP 8200007.|Novartis Seeds, Inc. PVP 8200007.|||||
Shore (FM208)|Dr. G. C. Emery.|Ferry-Morse.|white seeded bush type with excellent yield potential; attractive straight, smooth, uniform pods; can be used for fresh market or processing.|Rebel. PVP. 1988.||bean virus 1, bean virus 1A.|
Sicily|Burpee Seed Co.|Burpee Seed Co.|Italian bean type.||U.S. 2004.||
Sinclair Butterwax|Agway, Inc. PVP 7100100.|Agway, Inc. PVP 7100100.|||||
Skil|Royal Sluis B.V.|Royal Sluis B.V.|75 days; 40-50 cm erect plants with 14 cm long medium green, round, stringless pods; white seeds; dwarf French bean.||continental climate. PVP 7700061.|common bean mosaic, anthracnose; tolerance to heat.|
Slenderella (FM130)|Dr. G. Emery.|Ferry-Morse.|fresh market and processing green bean, dark green, straight, smooth, uniform pods, white seeded.|Slenderette. PVP. 1988.||bean common mosaic virus, New York strain, common bean mosaic virus 1A.|
Slenderette (Code 198)|Charter Seed Co.|Charter Seed Co.|excellent yield of slim, small sieved, straight pods of dark green color on strong upright dark green bush.|Slimgreen.|United States. 1973.|bean virus 1.|Idalight plus others.
Slendergreen|Rogers Brothers Co., Idaho Falls, Idaho.|Rogers Brothers Co., Idaho Falls, Idaho.|Long, straight, round, stringless, slim pods.|Tendergreen.|wide. 1950.||(((Idaho Refugee x Stringless)x New Stringless) x Sensation Refugee 1066) x Longreen.
Slenderpack (XP 08780412)||Seminis Vegetable Seeds-Asgrow.|widely adapted, dual purpose bean for intermediate sieve processing and fresh markets; distribution of 38% 1-3, 53% 4, and 9% 5-6 sieve sizes (6.4% seed); pod length of 132 mm.|Celtic, Medinah, Minuette.|NAFTA areas. 2002.|anthracnose (races delta, gamma), bean common mosaic virus (I gene).|open pollinated.
Slenderwax (Code164)|L. B. Kerr.|Novartis Seeds-Musser.|slim pod with early appearance of Buttery yellow color; 55 days, 13-14 cm long golden wax pods on medium upright bush.|Goldette. PVP 8600051. 1984.||bean common mosaic virus, races 1 and NY 15.|
Slenderwhite|Rogers Brothers Seed Co., Idaho Falls, Idaho. Selection from segregant of USDA white seeded B2720-4-1.|Rogers Brothers Seed Co., Idaho Falls, Idaho. Selection from segregant of USDA white seeded B2720-4-1.|white seeded, green, pods of medium dark green color.|||common bean mosaic. Rogers Brothers Catalog, 1961.|
Slimgreen|Rogers Brothers Co., Idaho Falls, Idaho.||white seeded Slendergreen type; pods straight, round, slim, smooth, stringless, dark green; high yield, adapted to mechanical harvesting.|Slendergreen.|wide. Rogers Brothers Catalog, 1961.|common, New York 15 virus, curly top tolerant.|USDA 2720-4-1 x (Wade Bush x Tendergreen).
Slimgym|Novartis Seeds, Inc. PVP 8300047.|Novartis Seeds, Inc. PVP 8300047.|||||
Smilo|Royal Sluis B.V.|Royal Sluis B.V.|green podded dwarf snap bean, slim, short, stringless pods for whole canning or freezing.|||anthracnose.|Tendercrop x proprietary line.
Soleil|Vilmorin, S.A. PVP 9500140.|Vilmorin, S.A. PVP 9500140.|||||
Sonata|Harris Moran Seed Co.|Harris Moran Seed Co.|fresh market; high pod set, lodging resistant; medium green, round pods.||Florida and U.S. PVP 9700405.|BCMV (I).|
Spartan Arrow (MSU 303)|Michigan Agric. Expt. Sta., East Lansing.|Northrup, King and Co., Minneapolis, Joseph Harris, Rochester, New York and others.|concentrated pod set, good holding quality; pods heavy, straight, separate easily from plant, slow seed and fiber development.|Bountiful, Contender. Michigan Quart. Bulletin 45, 608, 1963.||common mosaic virus strains 1 and 15.|selection of a cross Tenderbest x Contender.
Spartan Pride (63-16)|Michigan Agric. Expt. Sta., East Lansing.|various seedsmen.|small seed and good yield.||northern United States. Michigan Agric. Expt. Sta. Res. Report. 1973.||Blue Lake, Contender, Antwerp, Extender.
Splendorgold (Wax 252)|Rogers Brothers Co.|Rogers Brothers Co.|open pollinated, fleshy deep gold pod, slow seed and fiber development, shorter pod than Century Gold.|Kinghorn Wax.|wide. 1974.|common bean mosaic.|
Sprout (XPB 189)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, fresh market garden bean with good germination characteristics.|Sprite.|all bean areas. PVP. 1986.|bean common mosaic virus.|
Spurt (XP 38)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, fresh market type for mechanical harvest.|Harvester.|southeastern United States. 1975.|common bean mosaic, New York 15, curly top, some rust strains.|Idelight x Harvester.
SRS 1884 (BLS)|Seed Res. Specialists, Modesto, California.||bush bean 15-16' with Blue Lake type pods; seeds white; pods deep green, low fiber content; maturity 57 days.||cooler northern areas. Seed Res., 15 May, 1963.|common bean mosaic.|
Stallion|Seminis Vegetable Seeds. PVP 9700330.|Seminis Vegetable Seeds. PVP 9700330.|||||
Standard|W. Atlee Burpee and Co.|W. Atlee Burpee and Co.|garden bean.||||open pollinated.
Starland (4023-FF)|Plant Path. Dept., University of Nebraska, Lincoln.|Nebraska Agric. Expt. Sta.|tolerance in field to Halo blight, good yielder, good quality for a flat wax. Tested only in Nebraska and Montana where it is well adapted. 1955.||||Landreth x Startler.
Stiletto (FM111)|Dr. G. C. Emery.|Ferry-Morse.|concentrated medium to heavy yields, early maturity, long straight round attractive pods; brown-seeded fresh market and home garden use.|Provider. PVP. 1988.||bean virus 1A, field resistance to several rust strains.|
Stokegreen (29A53BS-SVC 157)|Stokely-Van Camp.|Stokely-Van Camp.|open pollinated, medium green, round, straight, stringless pods, light buff seed, tolerant of heat and moisture stresses, high yield and quality, medium maturity, vigorous upright bush suitable for mechanical harvest.|Tenderette.|midwestern, western United States. 1974.|bean virus 1, New York 15, curly top, common bean rust.|derived from combination of selected tester stocks by hybridization.
Storm|Seminis Vegetable Seeds. PVP 9700329.|Seminis Vegetable Seeds. PVP 9700329.|||||
Stretch (XP 45)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, early, round green pod, one to two days earlier than Harvest King; medium size plant bearing straight, smooth pods; Blue Lake quality.|Harvest King.|wide for early planting. 1975.|New York 15.|Harvest King x Orbit.
Stride|Rogers Brothers Seed Co. PVP 8700150.|Rogers Brothers Seed Co. PVP 8700150.|||||
Strike (XP B77)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, smooth, slender podded cultivar with fiber to withstand shipping.|Sprite.|wide. PVP 7700094. 1977.|bean virus 1, New York 15.|
Stringless Blue Lake|Rogers Brothers Seed Co., Idaho Falls, Idaho.|Rogers Brothers Seed Co., Idaho Falls, Idaho.||Blue Lake.|western states. Western Canner and Packer, Nov. 1941.|common bean mosaic virus.|Blue Lake x United States 3 Kentucky Wonder.
Stringless Blue Lake 228|Asgrow Seed Co., New Haven, Connecticut.|Asgrow Seed Co., New Haven, Connecticut.|similar to Stringless Blue Lake 231, but about four days earlier.||Pacific Coast. Asgrow Desc. Catalog 15. 1940.|common, southern bean mosaic, some strains of rust.|
Stringless Blue Lake 231|Associated Seed Growers, New Haven, Connecticut.|Associated Seed Growers, New Haven, Connecticut.|plants heavy, vigorous, productive; pods green, nearly round, meaty, stringless.||Pacific coast of United States. 1942.|common bean mosaic, some forms of rust.|United States 3 White Kentucky Wonder x Blue Lake.
Stringless Blue Lake Clara Val|Ferry-Morse Seed Co., Mountain View, California.|Ferry-Morse Seed Co., Mountain View, California.|typical genetically stringless Blue Lake.|Rogers Blue Lake.|western coast of United States. 1953.|common bean mosaic.|selection from natural outcross of Pole cultivar.
Stringless Blue Lake FM-1 (FM-1)|by Ferry-Morse Seed Co., Mountain View, California.|by Ferry-Morse Seed Co., Mountain View, California.|earliness, open vines genetically stringless, straight pods, productive.||western coast, general use. 1953.|common bean mosaic.|Morse's Pole 65 x Stringless Blue Lakes.
Stringless Blue Lake FM-1K (FM-1K)|Ferry-Morse Seed Co., Mountain View, California.|Ferry-Morse Seed Co., Mountain View, California.|pole bean with pods genetically stringless, dark green, round, slender, 5.5-6' long; white seed, tall vigorous plant; canning, freezing, home garden use; about 66 days to maturity.|Stringless Blue Lake.|west Coast of United States. Ferry-Morse, 30 April, 1964. 1959.|bean virus 1.|
Stringless Blue Lake FM-1L (FM-1L)|Ferry-Morse Seed Co., Mountain View, California.|Ferry-Morse Seed Co., Mountain View, California.|pole bean with pods genetically stringless, medium dark green, 5.5-5.72' long, round, white seeded, vigorous plant; canning, freezing, home garden use; about 63 days to maturity.|Stringless Blue Lake FM-1.|west coast of United State. Ferry-Morse, 30 April, 1964.|bean virus 1.|
Stringless Blue Lake Prime Pak|Ferry-Morse Seed Co., Mountain View, California.|Ferry-Morse Seed Co., Mountain View, California.|pole bean with pods genetically stringless, slender, medium dark green, 5.5-6' long, white seeded, canning, freezing and home garden use, concentrated yield, about 64 days to maturity.|Stringless Blue Lake F.-M1.|west coast of United States. Ferry-Morse, 30 April, 1964.|bean virus 1.|
Stringless Blue Lake S7|Asgrow Seed Co., New Haven, Connecticut.|Asgrow Seed Co., New Haven, Connecticut.|high quality pole, snap bean for processing, good climber, pods good green color, stringless, round, averaging 5' at sieve size 4, which is longer than most beans of this type, 63 days to maturity, white seed. Asgrow, 6 January, 1965.||||
Stringless Hort|Corneli Seed Co., Saint Louis.|Corneli Seed Co., Saint Louis.|very little fiber in snap stage, making this a triple purpose bean.|Dwarf Hort. Corneli Catalog. 1952.|||single plant selection.
Stringless Ideal Market|Rogers Brothers Seed Co., Idaho Falls, Idaho.|Rogers Brothers Seed Co., Idaho Falls, Idaho.|pole type, stringless, 6' pod.|Blue Lake.|wide. Southern Seedsman March, 1941.|common bean mosaic.|Ideal Market x United States 3 Kentucky Wonder.
Stringless Kentucky Wonder|Michael Leonard and Co., Sioux City, Iowa.|Michael Leonard and Co., Sioux City, Iowa.|strictly stringless all stages, nearly fiberless.|Kentucky Wonder.|same as Kentucky Wonder.||Kentucky Wonder x Refugee.
Sulfur (Brimstone)||D.A. Mayo Seed Co., Knoxville, Tenn. A locally developed bush cultivar in eastern Tennessee.|yellow seeds, tender even when full grown, but with heavy string, home garden or local market use.||southern United States. 1940.||
Summit|Novartis Seeds, Inc.|Novartis Seeds, Inc.|||||BBL 92 // BBL 47 / H2852A-2-3-1.
Sunbeam (WB6-10)|New York State Agric. Expt. Serv., Geneva.|Ferry-Morse Seed Co.|waxes uniformly with bright yellow color in can, pods sweet larger than Earliwax and smaller than Kinghorn Wax, consistent yields.|Earliwax.|northeast, northcentral United States. 1972.||Earliwax x Kinghom Wax.
Sunburst (XP 8104639)|Seminis-Asgrow.|Seminis-Asgrow.|medium sized wax bean with smooth pods and golden yellow color.|Gold Mine.|Florida.|BCMV, halo blight.|open pollinated.
Sundial (E1204)|Dr. G. C. Emery.|Ferry-Morse.|early maturing, small sieve wax bean; has early waxing ability under some conditions.|Earliwax. PVP. 1982.||bean virus 1A.|
Sungold (CW 198)|New York State Agric. Expt. Sta.|most seed companies.|open pollinated, excellent pod color brighter yellow than most other waxes, especially under less than ideal conditions; pods longer than Midas or Earliwax.|Earliwax.|northeastern, central United States, California. 1975.|bean virus 1, New York 15.|Cornell 2061-04 x Midas.
Sunrae (WAX6429)|Dr. J. Morris.|Rogers.|a wax podded snap bean cultivar with 5.5' slender; smooth bright yellow pods that are uniform in size and have slow seed development.|Goldrush. 1988.||bean common mosaic virus.|
Sunrise|Rogers Brothers Seed Co. PVP 7100029.|Rogers Brothers Seed Co. PVP 7100029.|||||
Supergreen|Rogers Brothers Seed Co., Idaho Falls, Idaho.|Rogers Brothers Seed Co., Idaho Falls, Idaho.|slimmer, longer pod than Tendergreen, high yield.|Tendergreen.|wide. Seed World, January, 1948.|bean mosaic virus 1 and 15.|(Idaho Refugee x Full Measure) x Full Measure.
Symphony|Harris Moran Seed Co.|Harris Moran Seed Co.|53 days, 5.5' dark green round pods #4 sieve size.|||BCMV (I). PVP 9500229.|
Tanta (PVS295)|Weco.|Wilbur Ellis.|dark green pods, pods spherical in cross section, one-three sieve, pods very straight, very compact bush, whole pack potential.|USDA 8BP3. PVP. 1986.||curly top, bean common mosaic virus.|
Tekoa|Eastern States Farmers' Exchange, West Springfield, Massachusetts.|Eastern States Farmers' Exchange, West Springfield, Massachusetts.|7.5' pod, smooth surface, medium light green color, firm texture, adapted to home quick freezing.|Long Tendergreen.|northeastern United States, high humidity areas. 1952.||Commodore x Plentiful.
Tema (XPB201)|Asgrow.|Asgrow.|high yield, slender, attractive pods.|Latemar. PVP. 1988.||bean common mosaic virus.|
Tempest|Harris Moran Seed Co.|Harris Moran Seed Co.|||||Early Gallatin/Greensleeves // Slenderette/Blue Crop /3/ Bush Blue Lake Pole 47 /4/ Hystyle. PVP 9300267.
Tempo (Greenpod (62206))|Rogers Brothers Co.|Rogers Brothers Co.|early, erect bush Blue Lake, dark green, round, slim pods for mechanical harvesting.||western coast of United States. Rogers Brothers Catalog, 1968.|common bean mosaic, New York 15.|OSU 412 x Tendergreen (Idagreen x Slengreen).
Tender Blue (E1210)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|midseason, medium tall, upright habit, 5.5-6', round, solid, blue-green pod with very slow seed and fiber development and excellent flavor.|BBL 274.|Arkansas, New York, Wisconsin, mid-Atlantic, northwest United Sates. 1974.|common bean mosaic, New York 15.|
Tenderbest|Ferry-Morse Seed Co., Detroit, Michigan.|Ferry-Morse Seed Co., Detroit, Michigan.|round podded; long, slender, medium dark green pods; heavy yields and machine picks well.|Tendergreen.|wide. 1952.|common, NY15 bean mosaic.|selection from segregating mass from Dixie Belle x Tendergreen.
Tendercrop|USDA, Beltsville, Maryland.|several seedsmen.|straight, slender, dark green pods with long tip.|Slendergreen.|northern, midwestern, western United States. 1958.|common bean mosaic, New York 15 virus, pod mottle virus.|Topcrop x Tenderpod.
Tenderette (Charter 10)|Charter Seed Co., Twin Falls, Idaho.||tall upright plant with five and a half ' dark green pods, pods excellent quality, distinct pure white seed.|Tendercrop class but with Blue Lake pods.|wide.|common bean mosaic, New York 15 virus.|
Tendergreen 32304 (New Improved Tendergreen)|Rogers Brothers Seed Co., Idaho Falls, Idaho.|Rogers Brothers Seed Co., Idaho Falls, Idaho.|straight, round, dark green pod; slimmer than Tendergreen; high yielding.|Imp. Tendergreen. Rogers Brothers Catalog, 1957.||common bean mosaic.|Longreen x USDA 4.
Tenderlake (E6207)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|open pollinated, outstanding quality general purpose canning bean, matures earlier than Early Gallatin, distinct cultivar.||wide. 1981.|common bean mosaic New York 15, some races of rust.|
Tenderlong 15|Associated Seed Growers, New Haven, Connecticut.|Associated Seed Growers, New Haven, Connecticut.|Tendergreen type with more resistance to common, New York 15 strains of bean virus.|Tendergreen.|wide. 1950.||Blue Lake x Asgrow Stringless Green Pod.
Tenderpak|Ferry-Morse Seed Co., Mountain View, California.|Ferry-Morse Seed Co., Mountain View, California.|white seed, plants large, moderately erect; pods long, straight, round, smooth, dark green, stringless.|||common bean mosaic. Ferry-Morse desc. list, 1961.|Tendergreen x Stringless Blue Lake.
Tenderwax|Charter Seed Co. PVP 7100068.|Charter Seed Co. PVP 7100068.|||||
Tenderwax (Code 122)--1973|Charter Seed Co.|Charter Seed Co.|medium to small sieve, high yield on bush plant.|Earliwax.|general United States.|BV 1.|
Tenderwhite (White Seeded Tendergreen)|Rogers Brothers Seed Co., Idaho Falls, Idaho.|Rogers Brothers Seed Co., Idaho Falls, Idaho.|uniform set of slim, straight, round, dark green, white seeded pods.|Tendergreen. Rogers Brothers Catalog, 1957.||common bean mosaic.|{[(Idaho Refugee x Tendergreen) x Tendergreen] x Sensation Refugee 1071} x USDA B2008.
Teseo|Novartis Seeds, Inc. PVP 9300156.|Novartis Seeds, Inc. PVP 9300156.|||||
Tess (XPB 161)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, small podded wholepack type with good yield and quality.|Gitana.|all bean areas. PVP. 1985.|bean common mosaic virus, I gene, anthracnose, ARE, halo blight.|
Thor (XP 297)|Asgrow Seed Co.|Asgrow Seed Co.|late, high yielding, high quality, BBL type with slow seed development.|Bush Blue Lake 274.|general. Asgrow Desc. Catalog. PVP. 1972.|bean virus 1, New York 15.|
Thoroughbred (XP 08100518)|Seminis Vegetable Seeds - Asgrow.|Seminis Vegetable Seeds - Asgrow.|medium green bush type garden bean; white seeds; higher yielding than Opus in South Florida; pods smoother and darker green than Opus; not as dark as Bronco; pods 142 mm long; sieve size distribution similar to Opus; 53 day maturity (like Opus, Bronco).|Leon, Opus, Bronco.|southeast U.S., Florida. PVP Application #200300069. 2003.|Bean Common Mosaic virus (I gene).|open pollinated.
Thrive (XPB 195)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated, full sieve processing garden bean with good germination characteristics.|Bush Blue Lake 47.|all bean areas. PVP. 1987.|bean common mosaic virus.|
Tidal Wave (E4204 (IC-77))|Harris Moran Seed Co. (Ferry-Morse).|Harris Moran Seed Co. (Ferry-Morse).|open pollinated, very heavy concentrated yields, good seed quality, highly uniform pod type and medium dark green color.|Early Gallatin.|New York, Wisconsin, Oregon, California. PVP 7600018. 1976.|bean virus 1A, New York 15.|
Tiny Green|Dept. of Hort., University of New Hampshire, Durham, New Hampshire.|Hepler Seed Co.|white seeded cultivar with round green stringless 4' pods, useful for canning whole. New Hampshire Agric. Expt. Sta. Bulletin 380:21-22, 1950. 1946.||||Perfect Stringless x Refugee.
Tipper (NUN8548)|Nunhems Zaden.|Nunhems.|best for fresh market production, good pod quality both internal and external; slow seed development.|||anthracnose, bean common mosaic virus, yellow bean mosaic virus. 1991.|
