Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Multigold|Rogers Brothers Company.||88 day maturity, Iochief class, yellow kernels, 16-18 rows. 1958.||||
Mystic|Crookham.|Crookham.|yellow shrunken-2 supersweet hybrid with narrow deep kernel, large ear and good standability, excellent eating quality, good holding ability in field and after harvest.|Tribune. 1990.||common maize rust.|
Mystique|Crookham Company.|Crookham Company.|mid-season, se, bicolor.||||
Napier (GH 2681)|Rogers Brothers.|Rogers Brothers.|F1 hybrid, full season, 85 day maturity, yellow sweet corn for processing; long ears with straight kernel rows and above average eating quality; suitable for canning and freezing; including frozen cob corn.|Commander.|wide. 1982.||
Narrogold|Michael-Leonard Company.||85 day maturity, 2034 GDD, Golden Cross class, yellow kernels, 20-18 rows. 1953.||||
Narrowmost|Michael-Leonard Company.||91 day maturity, 2210 GDD, Cogent class, white kernels, 20-24 rows. 1948.||||
Native Gem (352X278)|D.Galinat.|Mesa Maize.|very high quality bicolor se sweetcorn.|Spring Treat. 1993.|||
Natural Sweet 9000|University of Wisconsin.|Nunhems.|late yellow, processing type, shrunken-2. 1987.||||
New Jersey 101|New Jersey Agric. Exp. Sta.||75 day maturity, Carmelcross class, yellow kernels, 12-14 rows.||||
New Jersey 106|New Jersey Agric. Exp. Sta.||70 day maturity, Spancross class, yellow kernels, 12-14 rows. 1953.||||
NK 75|Northrup King.||75 day maturity, Early Carmelcross class, yellow kernels, 14-16 rows. 1958.||||
NK 81|Northrup King.||81 day maturity, Early Golden Cross class, yellow kernels, 14-16 rows. 1959.||||
NK 87|Northrup King.||88 day maturity, Golden Cross class, yellow kernels, 16-20 rows. 1959.||||
NK 195|Northrup King.||84 day maturity, Golden Cross class, yellow kernels, 14-16 rows. 1955.||||
NK 199|Northrup King.||84 day maturity, Golden Cross class, yellow kernels, 18-20 rows. 1954.||||
NK 1304|Northrup King.||85 day maturity, Golden Cross class, yellow kernels, 14 rows. 1958.||||
NK 1710|Northrup King.||80 day maturity, Early Golden Cross class, yellow kernels, 14-16 rows. 1958.||||
NK 51036|Northrup King.||77 day maturity, Carmelcross class, yellow kernels, 14 rows. 1958.||||
NK M13|Northrup King.||72 day maturity, Spancross class, yellow kernels, 8 rows. 1934.||||
Nordic (Sch4428)|Illinois Foundation Seed.|Illinois Foundation Seed.|early bicolor supersweet with good emergence and vigor, large ear.|Sch4427. 1993.|||
North Star|Joseph Harris Company.||67 day maturity, Spancross class, yellow kernels, 12 rows.||||
Northern Belle|Joseph Harris Company.||74 day maturity, Carmelcross class, yellow kernels, 12-14 rows. 1959.||||
Northern Belle L|Joseph Harris Company.|Joseph Harris Company.|F1 hybrid, second early, yellow, small kernel, high yield market corn with better tip cover than Northern Belle, which it resembles.||sweet corn areas of the United States and Canada. 1963.||
Northern Cross|Joseph Harris Company.||73 day maturity, Carmelcross class, yellow kernels, 12 rows. 1938.||||
Northern Gold (7704)|Pioneer Hi-Bred International.|Pioneer Hi-Bred International.|F1 hybrid, exceptional eating quality, early season, yellow kernel, white silk, long ear for season, 14 row count.|Earlivee.|northern United States and Canada. 1978.||
Northern Light|Joseph Harris Company.||69 day maturity, Marcross class, yellow kernels, 12-14 rows. 1961.||||
Northern Xtrasweet (SCH 4004)|J. Hove.|IFSI.|67 days, yellow, 9.0' ear. 1981.||||
Northern Xtrasweet Bicolor (SCH 4003)|J. Hove.|IFSI.|72 days, yellow, 8.2' ear. 1982.||||
Northernvee (Polarvee A)|Hort. Expt. Sta., Simcoe, Ontario, Canada.|Hort. Expt. Sta., Simcoe, Ontario, Canada.|F1 hybrid, almost as early as Polarvee, better seed production and improved seed quality and ear appearance.|Polarvee.|northern areas. 1975.||Polarvee x V631.
Northgold|Michael-Leonard Company.||63 day maturity, 1543 GDD, Spancross class, yellow kernels, 12-10 rows. 1956.||||
Northland|Maine Agric. Exp. Sta.||Spancross class, yellow kernels, 10-12 rows. 1944.||||
Nothstine Dent|Johnny's.|Johnny's.|||||
Nova (SCH3867)|Illinois Foundation Seed.|Illinois Foundation Seed.|shrunken-2 white with strong emergence and seedling vigor, large ears with good tip fill and good eating quality.|Sweet Magic.|||
Oasis (XP191)|Agway.|Agway.|80 days bicolor sweetcorn heterozygous se, 8.5 ears have 16-18 straight kernel rows, medium green plants are 8-9' tall, has tendency to produce 2 ears per plant.|Calico Belle.|||
Obsession (PS 9364169)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|shrunken bicolor sweet corn with excellent shipping ability, life cycle of 73 days, ears 8.5 inches long and 1.7 inches in diameter with 18-20 rows; shrunken bicolor holding quality with kernels having SE characteristics.|Gourmet Sweets, Ultra Sweets.|northeast, southeast and northwest U.S.; both fresh market and shipper. 2001.|intermediate to common corn rust and southern corn blight.|F1 hybrid.
Obsession Gold (PS 9381169)|Seminis Vegetable Seeds-Asgrow.|Seminis Vegetable Seeds-Asgrow.|high quality shrunken 2 yellow type; matures in 81 days after planting; ears 8.5 inches long by 1.7 inches diameter with 18 to 20 rows; excellent package and shipping ability.|AC 7100.|NAFTA - Northeast, Southeast, Northwest, Midwest U.S. 2004.|common corn rust (race 0),intermediate to northern corn leaf blight and Stewart's wilt.|F1 hybrid.
Odyssey RR (Sch55144)|IL Foundation Seeds.|IL Foundation Seeds.|mid-late maturity bicolor, sh2. 1998.||||
Oh-So-Sweet (21856)|Jim Waltrip.|Seminis-Petoseed.|main season 80-day cultivar, 8 inch ears 18 rows of tender kernels.|no cultivar like it.|Wholesale and Home Garden. 2000.|None noted.|F1 hybrid.
Old Hickory|Connecticut Agric. Exp. Sta.||Carmelcross class, yellow kernels. 1943.||||
Omega (3272)|Northrup, King and Company.|Northrup, King and Company.|F1 hybrid, 87 day maturity from emergence to harvest, 8.5-9' ears, 14-18 rows, 1.875' in diameter, 6.5' stalk with ear height of 20', deep kernel.||United States, except for short growing season areas. 1977.||
Omega MM (SE181)|Illinois Foundation Seed.|Mesa Maize.|mid-season white homozygous sugary enhancer, excellent plant and package, excellent tip fill, high yielder; not the same as Omega from Northrup King and Co. (1977).|Divinity. 1993.|||
Orchard Baby|Mr. Orchard, Canada.|Oscar H. Will and Company, Bismarck, North Dakota|early, small plants and ears, but excellent quality and flavor.||short season areas.||
Orion|Crookham.|Crookham.|main season white shrunken-2 hybrid, combines the high eating quality of shrunken-2 hybrids with rust resistance, good ear characteristics and good seedling vigor.|Pegasus. 1992.||single gene resistance to common maize rust.|
Pacer (XP 1296)|Asgrow.|Asgrow.|hybrid, midseason processor earlier than Midway.|Midway.|general. Asgrow Processor Catalog. 1970.||
Pacer MM (SE152IFSI)|Mesa Maize.||first early bicolor homozygous sugary enhancer; nice plant, package and ear; sweet; exceptionally tender; not the same as Pacer from Asgrow (1970).|Sugar Buns. 1993.|||
Pageant (Hybrid 2657)|Rogers Brothers Company.|Rogers Brothers Company.|F1 hybrid, high row count, 18-22, early to midseason yellow type.|Jubilee, but earlier.|short season areas for processing. 1977.|tolerance to stewarts wilt.|
Paksweet (FMX263)|D.Jeffers.|Ferry-Morse.|red-tasseled shrunken-2 hybrid, dark green husks and flags.|Kandy Kiss. 1990.||tolerance to head smut.|
Paladino|Crookham.|Crookham.|rust resistant processor hybrid in the normal sugary-1 configuration.|Jubilee. 1989.||rust, tolerance to Ht and stewarts wilt.|
Paragon|Crookham.|Crookham.|one of the earliest bicolor homozygous shrunken-2 cultivars available on the market (at the time of release).|Early Honey N Pearl. 1989.|||
Paramount (Cr8003)|Crookham Company.|Crookham Company.|F1 hybrid, heterozygous se, single stalk, large ear with 10 row count.|Commander and Jubilee.|wide. 1982.||Cr276 x Cr286.
Party Time|Otis S. Twilley Company.|Otis S. Twilley Company.|F1 hybrid, early, super sweet type, 12-14 rows wide, deep yellow kernel; 67 day maturity, requires isolation, distinct cultivar.||wide. 1979.|stewarts wilt.|
Passion+ (PS 9381169)|Seminis Vegetable Seeds-Asgrow.|Seminis Vegetable Seeds-Asgrow.|high quality shrunken 2 yellow type; matures in 81 days after planting; ears 8.5 inches long by 1.7 inches diameter with 18 to 20 rows; excellent package and shipping ability.|AC 7100.|NAFTA - Northeast, Southeast, Northwest, Midwest U.S. 2005.|common corn rust (race 0),intermediate to northern corn leaf blight and Stewart's wilt.|F1 hybrid.
Patrick Henry|Connecticut Agric. Exp. Sta.||Carmelcross class, yellow kernels. 1943.||||
Patriot (70-2367)|Rogers Brothers.|Rogers Brothers.|F1 hybrid, better quality than most corns in this season.|Stylepak.|northern half of the United States. 1974.|tolerance to corn rust, Puccinia sorghi, headsmut, Sphacelotheca reliana and, Erwinia stewartii.|
Peaches and Cream|O. and G.|Burgess Seed and Plant Company.|F1 hybrid, extra early, yellow and white kernels, tender, productive, exceptional eating qualities. 1967.||||O. and G. inbred lines.
Pearl White (XP925)|Dr.Long.|Agway.|75 day maturity, white with 7.8' ears having 14-16 rows, unhusked ears have 1.5-2' husk cover; the plant is nearly tillerless; average 7' in height.|Snow Cap. 1984.||stewarts wilt.|
Pearlcross|Connecticut Agric. Exp. Sta.||Early Golden Cross class, white kernels. 1937.||||
Pearls N Gold|Charter.||F1 hybrid, early, white and yellow kernels, excellent quality for fresh or processed consumption.||wide. 1967.||
Pegasus (737W)|Crookham.|Crookham.|main season white supersweet shrunken-2.|later version of How Sweet It Is. 1989.|||
Penndale|Pa. Agric. Exp. Sta.||85 day maturity, Golden Cross class, yellow kernels, 12 rows. 1950.||||
Peoria|Asgrow.||94 day maturity, 1944 GDD, Evergreen class, white kernels, 14-16 rows. 1949.||||
Phenomenal|Crookham.|Crookham.|main season bicolor homozygous shrunken-2 sweetcorn developed primarily for markets requiring dozens per acre case recovery and a 5 dozen crate.|Honey N Pearl. 1989.||Ht.|
Pilgrim|Massachusetts Agric. Exp. Sta.||Golden Cross class, yellow kernels, 14 rows. 1948.||||
Pilot (GH 1888)|L.Hansen.|Rogers.|68 day maturity, yellow type for processing and fresh market; good early vigor; large ear for its maturity; good yield.|Spirit. 1984.|||
Pinnacle|Harris Moran.|Harris Moran.|77 days, sh2, yellow.||||
Plain Gold|Illinois Agric. Exp. Sta.||Early Ioana class, yellow kernels. 1954.||||
Platinum Lady|Crookham Company.|Crookham Company.|F1 hybrid, early season, high eating quality, white kernel and white silk, 14 row count, leaves and glumes have ornamental anthocyanin pigmentation.|Tokay Sugar.|wide. 1977.|tolerance to stewarts wilt.|
Plymouth|Connecticut Agric. Exp. Sta.||69 day maturity, Late Spancross class, yellow kernels. 1948.||||
Pocahontas|Connecticut Agric. Exp. Sta.||67 day maturity, Spancross class, yellow kernels. 1948.||||
Polaris (HMX 8344BS)|Harris Moran.|Harris Moran.|81 day bicolor Sh2, for use in fresh market as well as processing; ear averages 8 inches in length and 1.8 inch diameter with a 16-18 row count; ear is slightly tapered; similar to Candy Store, but with much improved disease resistance.|Candy Store.|U.S. 2002.||F1 hybrid.
PolarVee (VH 631)|Horticultural Res. Inst., Vineland Station, Ontario, Canada.||F1 hybrid, extreme earliness, grows under low temperature, yellow, 12-14 rows, 5 days earlier than Spancross.||northern areas including Alaska and Newfoundland.||V642 x V64 1.
Polkadot|Joseph Harris Company.|Joseph Harris Company.|hybrid, midseason, yellow and white kernels; good yield with attractive husk and ear on sturdy stalk.|Butter and Sugar.|northern United States. Joseph Harris Company Catalog, 1970.||
Portcross 100|Maine Agric. Exp. Sta.||Carmelcross class, yellow kernels, 12 rows. 1934.||||
Pot O'Gold|Crookham Company .||87 day maturity, Carmelcross class, yellow kernels, 14 rows.||||
Powerhouse (XP 08715864)|Seminis Vegetable Seeds-Asgrow.|Seminis Vegetable Seeds-Asgrow.|dark green color, strong plant with average tip fill; 21 cm average ear length; nice cob diameter (5.2 cm); 18-20 average row count; light bright kernel color; deep kernels with excellent processed eating quality, very susceptible to Stewart's wilt.|Legacy, Golden Jubilee, Cinch.|NAFTA processor. 2003.|common corn rust, maize dwarf mosaic and northern corn leaf blight.|F1 hybrid.
Precedent|Crookham.|Crookham.|early normal, su1, processing hybrid.|Reward. 1989.|||
Precocious (189 x 296)|Galinat.|Mesa Maize, Stokes.|56 days, extra early yellow with high homozygous sugary enhancer eating quality.|EarlyVee. 1986.|||
Presto (XP-R65H63)|Robson Seed Farms.|Asgrow.|F1 hybrid, a first early maturing market corn.|Seneca Explorer.|northeastern United States. Asgrows Your Crops, December 1966.||closed.
Pride and Joy|Crookham.|Crookham.|mid-season bicolor su1 with excellent eating quality when it was released in 1977 and a unique redness to the plant.|Harmony. 1989.|||
Characteristics: 2nd early high rowed se yellow with good ear length and husk coverage.|D.Galinat.|Similar:|Breeders Choice. 1993.|Resistance:||Parentage:|Name: Primero Hybrid (352aX245)
Primetime|Rogers.||yellow supersweet with 79 day maturity; long, cylindrical ears with good tip fill.|A & C 7210. 1994.||northern corn leaf blight, stewarts wilt.|
Princess White (S1228)|Sweet Corn Genetic Service.|Charter.|hybrid, white, tight husk, unusually sweet flavor.|Silver Queen.|southern to north central United States.|ear smut, ear worm.|
Priscilla|Connecticut Agric. Exp. Sta.||67 day maturity, Spancross class, yellow kernels. 1948.||||
Pristine|Crookham.|Crookham.|very early white heterozygous sugary enhancer hybrid.|Spring White. 1989.|areas in the U.S. that use predominately white corn.||
Prominence (710DM)|Crookham.|Crookham.|homozygous shrunken-2 processing hybrid with the double mutant, or sugary-1 shrunken-2.|710 (Crisp N Sweet(TM)). 1989.||Ht.|
Punchline (XPH)|Asgrow.|Asgrow.|second early shrunken-2 yellow sweetcorn 16-18 row hybrid for shipping.|Challenger. 1993.||northern corn leaf blight, stewarts wilt, smut.|
Punctuality (Variety 200 BC)|David Galinat.|Mesa Maize Inc.|se, bicolor.||||
Quantum|Crookham.|Crookham.|main season white shrunken-2 processor.|Orion. 1996.||rust.|
Queen Anne|Northrup King.||75 day maturity, NK 75 class, yellow kernels, 14 rows. 1963.||||
Quest|Rogers.|Rogers.|bicolor supersweet with 8' ear and dark green husk; shipper type to the east coast; medium resistance H. turcicum and stewarts wilt.|Candy Store, Angel Corn. 1994.|||
Quickie|Crookham.|Crookham.|very early bicolor hybrid in the normal, su1 category with some sugary enhancer input for eating quality.|Sprite. 1989.|||
Quicksilver (WH115)|Joseph Harris Company.|Joseph Harris Company.|F1 hybrid, early midseason white with good husk and ear size for fresh market; adapted to mechanical harvest.|Silvertreat.|wide. 1978.||
R11|Rogers Brothers Company.||87 day maturity, 2260 GDD, Golden Cross class, yellow kernels, 14 rows. 1955.||||
Radiance (Sch4489)|University of Wisconsin.|Illinois Foundation Seed.|bicolor supersweet with good emergence and vigor and good eating quality, dark husk color, good husk protection, large ear size, 73 day maturity at Champaign, Illinois.|Honey N Pearl. 1992.|||
Radiant (GH 2572)|L.Hansen.|Rogers.|mid to late season processing type with 9.0-9.5' ears.|Jubilee. 1989.||moderate to stewarts wilt.|
Rapidpak (E1502)|Ferry-Morse.|Ferry-Morse.|hybrid, early processing hybrid in Sugar Daddy season, holds quality extremely well for early type.|Stylepak.|general, except wilt production areas. 1974.||Ferry-Morse inbreds.
Recovery (FMX 92)|D.Jeffers.|Ferry-Morse.|midseason producing a well filled ear of good quality; ears are cylindrical to slightly tapered, medium narrow, medium deep kernels.|Jubilee. 1983.|||
Recovery (XP 08715864)|Seminis Vegetable Seeds-Asgrow.|Seminis Vegetable Seeds-Asgrow.|dark green colored strong plant with average tip fill, 21 cm average ear length, nice cob diameter (5.2 cm), 18-20 average row count, light bright kernel color, deep kernels with excellent processed eating quality.|Legacy, Golden Jubilee.|NAFTA, processing. 2003.|common corn rust; intermediate to maize dwarf mosaic (strain A, B) and northern corn leaf blight.|F1 hybrid.
Red Magic (143 x 128)|Mesa Maize.|Mesa Maize.|F1 hybrid, bright red kernels at prime eating stage; high sugar content; midseason maturity, distinct cultivar.||wide. 1980.||
Redgreen|Connecticut Agric. Exp. Sta.||92 day maturity, Late Golden Cross class, white kernels. 1924.||||
Regal|Crookham.|Crookham.|main season su1 type processor.|Excellency. 1994.||common rust.|
Regal Bantam Evergreen|Crookham Company.||98 day maturity, Golden Cross class, yellow kernels, 16 rows. 1955.||||
Reliance (2580)|Northrup, King and Company.|Northrup, King and Company.|F1 hybrid, second early, 75-78 day maturity, 16 row, yellow kernel, white silk.|Golden Jubilee.|corn belt. 1975.||
Rely|Crookham.|Crookham.|mid-season processing type hybrid with high row count and a narrow deep kernel style.|||leaf rust, common maize rust. 1989.|
Remarkable (CrSe8031)|Crookham Company.|Crookham Company.|F1 hybrid, homozygous se endosperm.|Miracle.|wide. 1982.||CrSel x Cr109.
Renaissance (HMX 0351 BES)|Ed Snyder.|Harris Moran.|Sweet Generation trademark; 70 day maturity bicolor type; ear 7.5 to 8.0 inches long with 14 kernel rows, attractive dark green husk; exceptionally tender kernels with very good sweetness; must be isolated from shrunken-2 cultivars.||U.S. 2003.||F1 hybrid.
Renown|Crookham.|Crookham.|mid-season processing type sweetcorn hybrid with high row count and a narrow deep kernel style.|||leaf rust. 1989.|
Researcher|Seed Res. Specialists.||Golden Cross class, yellow kernels. 1960.||||
Resistall (Cr9011)|Crookham Company.|Similar: Calumet.|F1 hybrid.|Resistance: tolerance to rust.|wide. 1982.|maize dwarf mosaic virus.|Cr8201 x Cr276.
Resister (NCX 243)|Ferry-Morse.|Ferry-Morse.|F1 hybrid, late midseason, large attractive processing or fresh market hybrid; very deep kernels, tapered ears, adequate flag leaves for fresh market.|NK199, Merit.|Texas, Florida, southern California, Ohio, and Pacific North West. 1976.|SCM, head smut; tolerance to BLB and downy mildew.|
Reveille|Asgrow.|Asgrow.|yellow, su, early processor.||||
Revere|Crookham.|Crookham.|shrunken-2 supersweet bicolor, excellent eating quality.|730BC (Crisp N Sweet(TM)). 1990.|||
Reward (Hyb. 74-1720)|Rogers Brothers.|Rogers Brothers.|F1 hybrid, early, high yielding for processing.|NK75.|wide. 1979.||
Rise-N-Shine (XP 723)|D.Cotton.|Agway.|69 day maturity, bicolor, heterozygous se sweetcorn; plants are 5' tall and free of tillers; ears are 7.5' long, blunt tipped with 12-16 kernel rows.|||stewarts wilt. 1990.|
Characteristics: 82 day maturity, sugary enhancer, white; plants single stalked, 6-6.5' tall; ears predominately 16-18 kernel rows; dark green husks have several wide stout flags.|Adaptation:|Similar: Showtime. 1994.|Breeder: Seedway.|Resistance:|5) -|Parentage:|Name: Rising Star (SW 93
Rival (XPH 2565)|Asgrow.|Asgrow.|F1 hybrid, early processing hybrid with very good quality.|Reliance.|wide. 1985.|tolerance to smut.|
Royal Crest (6651 and/or 54041)|Northrup, King and Company.||F1 hybrid, ears mostly 12 rowed, yellow kernels; selected for long husk and good flags and relatively free of suckers; matures in Spancross season. 1967.||||closed.
Royal Delight (EXP83-576)|Dr.Whitwood.|Musser.|94 day maturity, 98' plant height, 9-9.5' ears, green husk light silk color, 16-18 row count excellent uniformity home garden and roadside market. 1987.||||
Royal Gent|Northrup King.||92 day maturity, Country Gentleman class, white kernels. 1952.||||
Royal Gold (27788)|R. Patrick. 1954.||||||
Royal Sweet (GSS6273)|Rogers.|Rogers.|82 day maturity, shrunken-2 with 8.5' ear and 1.9' diameter, processor trade.|Jubilee.||Rp1d, tolerance to Ht-ES.|
Ruby Gem (BC-5)|Seedway.|Seedway.|F1 hybrid, bicolored corn, burgundy colored stalk, midrib and husk, 68 day maturity, high eating quality.|Sugar and Gold.|northeastern United States. 1977.||
Ruby Pearl||W. Atlee Burpee and Co.|||||
Ruby Queen|Seminis.|W. Atlee Burpee and Co.|se, red, 75 days. 1999.||||
Rustler (HMX 6383S)|Kenneth Christensen.|Harris Moran Seed Co.|high yielding sweet corn, possesses a good disease resistance package with a wide range of adaptation throughout many regional environments.|Bandit.|all growing areas. 1999.||F1 hybrid.
Salute (XP 368)|Asgrow.|Asgrow.|F1 hybrid, midseason processor with small cob, high row count and deep kernels.|Deep Gold and Target.|wide. 1974||
Samson|Crookham Company.|Crookham Company.|early, yellow, sh2, processor.||||
Savor (XPH 2619)|Asgrow.|Asgrow.|hybrid, early, good quality.|Rival, but earlier. 1988.|||
Scrumptious|Robson.|Robson.|||||
Seneca 60|Robson Seed Farms Corporation.||63 day maturity, 1395 GDD, Spancross class, yellow kernels, 10-12 rows. 1934.||||
Seneca 60 II|Robson Seed Farms Corporation.||63 day maturity, Spancross class, yellow kernels, 12 rows. 1964.||||
Seneca Arrow|Robson Seed Farms Corporation.||77 day maturity, 1620 GDD, Late Carmelcross class, yellow kernels, 14-16 rows. 1952.||||
SEneca Arrowhead (RXB 6201)|Petoseed.|Petoseed.|early, se, bicolor.||||
Seneca Beauty|Robson Seed Farms Corporation.||65 day maturity, 1490 GDD, After Spancross class, yellow kernels, 12 rows. 1956.||||
Seneca Brave|Robson Seed Farms Corporation.||90 day maturity, 1855 GDD, Late Golden Cross class, yellow kernels, 16 rows. 1960.||||
Seneca Carmelcross|Robson Seed Farms Corporation.||75 day maturity, 1570 GDD, Carmelcross class, yellow kernels, 14-16 rows. 1954.||||
Seneca Chief|Robson Seed Farms Corporation.||85 day maturity, 1795 GDD, Golden Cross class, yellow kernels, 12-14 rows. 1946.||||
SEneca Dancer (RXB 8901)|Robson.|Robson.|late, se, bicolor.||||
Seneca Dawn|Robson Seed Farms Corporation.||66 day maturity, 1500 GDD, After Spancross class, yellow kernels, 14-16 rows. 1943.||||
Seneca Daybreak|Robson Seed Farms Corporation.||63 day maturity, 1395 GDD, Spancross class, yellow kernels, 10-12 rows. 1955.||||
Seneca Explorer|Robson Seed Farms Corporation.||64 day maturity, Spancross class, yellow kernels, 12-14 rows. 1964.||||
Seneca Feather (Seneca 110)|Robson Seed Farms.|Robson Seed Farms.|hybrid, small cob, cylindrical ears, two ears per plant.|Seneca Chief.|northeastern United States and Canada.||Robson inbreds.
Seneca Golden|Robson Seed Farms Corporation.||72 day maturity, 1555 GDD, Early Carmelcross class, yellow kernels, 14-16 rows. 1938.||||
Seneca Gold-N-Crystal (RXB 8501)|Robson Seed Farms Company.|Robson Seed Farms Company.|F1 hybrid, relative maturity, 85 day maturity; 16-18 rows, bicolored kernels, white silk, heterozygous, sugary enhancer gene.|Sweet Sal.|northern United States and Canada. 1986|tolerance to stewarts wilt.|
Seneca Gold-N-Pearl (RXR 6801)|Robson Seed Farms Company.|Robson Seed Farms Company.|F1 hybrid, 68 day maturity, bicolored kernels, 12-14 rows with white silk, heterozygous sugary enhancer gene.|Sprite|northeastern United States and Canada. 1986.|no tolerance to stewarts wilt.|
Seneca Horizon|Robson.|Robson.|early, yellow, su.||||
Seneca LV7|Robson Seed Farms Corporation.||91 day maturity, 1880 GDD, Late Golden Cross class, yellow kernels, 14-16 rows. 1957.||||
Seneca MK-13|Robson Seed Farms Corporation.||89 day maturity, 1830 GDD, Late Golden Cross class, yellow kernels, 18 rows. 1963.||||
SEneca Nation (PS 7403 SEB)|Petoseed.|Petoseed.|mid season, se, bicolor.||||
Seneca Paleface (RXP 243)|Robson Seed Farms Crop.|Robson Seed Farms Crop.|F1 hybrid, white kernel, good quality midseason market corn.|Silver Queen.|United States and Canada. 1978.||
Seneca Pathfinder (RXP 193)|and Robson Seed Farms.||early, 10-18 rows, yellow, tender, tasty.|Seneca Explorer.|early market corn areas. 1976.||
Seneca Pinto (Seneca RXP244)|Robson Seed Farms Crop.|Robson Seed Farms Crop.|F1 hybrid, bicolor, full season.||wide. 1979.||
SEneca Pronto (RXY 6506)|Robson.|Robson.|early, yellow, se.||||
Seneca Raider (RXP 518)|Robson Seed Farms.|Robson Seed Farms.|F1 hybrid, high row, high yield, good quality midseason market corn.|Gold Cup and Seneca Scout.|northern two thirds of the United States and Canada. 1976.|stewarts wilt.|
Seneca Scout (MK100)|Robson Seed Farm.|Robson Seed Farm.|F1 hybrid, two eared, midseason, long husk cover, ears 16-18 rowed, small yellow kernels.|Gold Cup.||maize dwarf mosaic. 1966.|
SEneca Sensation (RXW 6801)|Robson.|Robson.|mid season, se, white.||||
Seneca Sentry (Seneca RXP214)|Robson Seed Farms.|Robson Seed Farms.|F1 hybrid, yellow kernel, extra large ear.||wide. 1980.|maize dwarf mosaic virus.|
SEneca Spring (PS 6402 SEB)|Petoseed.|Petoseed.|early, se, bicolor.||||
Seneca Star (Seneca E24)|Robson Seed Farms.|Robson Seed Farms.|F1 hybrid, yellow, 14-16 rows, early maturity, 1520 degree day maturity.|Late Golden Beauty. 1966.|||
SEneca Sugarburst (RXW 7501ss)|Petoseed.|Petoseed.|mid season, white, sh2.||||
Seneca Sunbeam|Robson Seed Farms Corporation.||65 day maturity, 1490 GDD, Late Spancross class, yellow kernels, 12-14 rows. 1959.||||
Seneca Sunlite (RXP 356)|Robson Seed Farms Company.|Robson Seed Farms Company.|F1 hybrid, 76 day maturity, white silks, yellow kernels, 12-14 rows.|Seneca Warrior 225.|northern United States and Canada. 1987.|tolerance to stewarts wilt.|
SEneca Tomahawk (RXB 6401)|Paul Lilley.|SRS - Peto Brand.|se bicolor, 64 day maturity, 7-8' ear. 1997.||||
Seneca Wampum|Robson Seed Farms Corp.||89 day maturity, 1830 GDD, Late Golden Cross class, yellow kernels, 14-16 rows. 1957.||||
Seneca Wampum 61|Robson Seed Farms Corporation.||89 day maturity, 1830 GDD, Late Golden Cross class, yellow kernels, 14-16 rows. 1962.||||
Seneca Warpath|Robson Seed Farms Corporation.||89 day maturity, 1830 GDD, Late Golden Cross class, yellow kernels, 14-16 rows. 1957.||||
Seneca Warrior 225 (Seneca 225)|Robson Seed Farms.|Robson Seed Farms.|hybrid, late midseason.|Carmelcross with smaller kernel.|northeastern United States and Canada. Robson Catalog, 1968.||Robson inbreds.
Sensation 85|Schlessman.|Schlessman.|hybrid, Iochief type but ear easier to harvest.|Iochief.|general, except in Florida. 1970.||
Sensor (XPH 2675BC)|Asgrow.|Asgrow.|sweet, medium-early bicolor se.|Calico Belle. 1991.|||
Sentinel (HMX 0394S)|Ken Christensen.|Harris Moran.|83 day maturity; yellow shrunken-2 type for use in fresh market and processing; high quality; ear length 8.0 inches; 16-18 rows; strong disease package.||U.S. 2003.||F1 hybrid.
Sequel (XPH 3049)|Asgrow.|Asgrow.|high yield and excellent recovery for a mid-season su1 type.|Rival. 1994.|||
Serenade (XPH 3043)|Asgrow.|Asgrow.|early se bicolor with smut resistance for direct marketing and short distance shipping.|Sensor. 1993.|||
Serendipity|Novartis.|Novartis.|82 days, bicolor, triple sweet.||Northeast U.S., roadside markets, home garden trade.||
Servo (XPH 3013)|Asgrow.|Asgrow.|early, se endosperm, excellent processed recovery, high yield, good eating quality.|Rival. 1993.||stewarts wilt, common smut, moderate resistance to common rust, northern corn leaf blight.|
Shaker (XPH 3080)|Asgrow.|Asgrow.|main season, shrunken-2 endosperm, excellent processed quality, bright yellow kernel color, high pack out yields for processors, good standability.|Challenger, Jubilee. 1993.|||
Shasta (XPH3027)|Asgrow.|Asgrow.|very early shrunken-2 for processing where good recovery and eating quality combine for a unique product niche.|Challenger. 1994.||southern leaf blight.|
Sheba (XPH 3027R)|Asgrow.|Asgrow.|early maturity, good recovery, good eating quality.|Early Xtrasweet Illinois.||southern leaf blight.|
Shield Crest (FMX 247)|D.Jeffers.|Ferry-Morse.|normal sugary-1 gene with excellent yield potential, dark green husks, good flags, ears slightly tapered and well filled, kernels deep and narrow.|Stylepak. 1988.||rust.|
Shimmer (XPH 3064)|Asgrow.|Asgrow.|top yield and recovery for shrunken-2, superior eating quality, full season maturity.|Tribune. 1994.|||
Shogun|Crookham.|Crookham.|main season, yellow shrunken-2 processor.|Tribune. 1994.||northern corn leaf blight and common rust.|
