Name|Breeder|Vendor|Characteristics|Similar|Adaptation|Resistance|Parentage
Sphinx|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|40-45 day maturity; medium heads; light to medium green color; smooth leaf texture.|Boston Bibb.|can be cultivated in U.S. if sown in proper season. 1999.|downy mildew; tipburn; bolting.|open pollinated.
Squadron (SSC 30543)|Shamrock Seed Co.|Shamrock Seed Co.|baby leaf type that produces thick textured leaves with frilly leaf margins and a dark, lime green color; suitable as a replacement for Tango, particularly under downy mildew incidence; also has applications as a full grown product in certain markets.|Waldmanns Green.|U.S. lettuce production regions. 2002.|downy mildew resistance (pathotypes I, IIA, IIB, III, IV and V).|open pollinated.
Steinbeck (GS 632)|Lisa Muss.|Seminis-Genecorp.|large iceberg, medium green color, excellent texture, main growing season.|Sharpshooter.|Salinas Valley, California February to June plantings. 2000.|corky root.|open pollinated.
Sudia||Vilmorin.|semi-early cropping in spring, summer, and autumn, dark green matte foliage very thick and dimpled, semi-long heads 400 g.|Sucrine, Sudel, Bella. 1984.|||
Sumatra|Asgrow.|Asgrow.|cos type, light green color, very large, well-closed heads, early maturity.|Bionda Collosseo. 1990.||bolting, cold tolerant.|
Sumi|Quali-Sel, Inc.||open pollinated; very short core length.|Amaral 400.|Yuma, Arizona, San Joaquin and Imperial valleys, Calif. PVP Certificate No. 8000134. 1981.|none claimed.|
Summer Bibb (B52)|Cornell Univ., Ithaca, N.Y.||does not bolt to seed as rapidly as Bibb.|Bibb. Veg. Crops Mimeo VC-123, June, 1964.|||
Summer Queen (XP 514)|Asgrow Seed Co.|Asgrow Seed Co.|open pollinated; slow bolting butterhead for summer growing conditions.|Dark Green Boston.|United States and Canada. 1978.|none claimed.|
Summertime|J.R. Baggett.|Oregon Agric. Exp. Sta.|crisphead type, slow to become bitter in summer.|Ithaca. 1989.||bolting, tipburn, brown rib.|
Sundowner|Asgrow.|Asgrow.|crisphead type, dark green color, excellent heading ability, smooth butt.|Empire. 1993.||bolting.|
Sunset|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|Red Oak leaf lettuce; 45-65 day maturity; intense red leaf color; compact heads.|Red Salad Bowl.|can be cultivated in U.S. if sown in proper season. 1996.|downy mildew.|open pollinated.
Super 59|Ferry-Morse.|Ferry-Morse.|crisphead type, medium frame, head, and ribs, medium thick dark forest green leaves, large butt, white seed.|Great Lakes 659. 1972.||bolting, pink rib, tipburn; tolerance to heat and frost.|
Superbb|Michigan Agr. Expt. Sta.|Michigan Agr. Expt. Sta.|open pollinated; tolerant of low-light intensity; adapted to a wide range of day lengths, earlier than Bibb, high quality low shattering leaves at harvest.||greenhouse and early and late crops in the field. 1980.|certain strains of downy mildew.|Noran x Bibb.
Sweet Gem|Asgrow.|Asgrow.|dark green color, compact plant, excellent taste.|Little Gem. 1994.||bolting.|
Sweetheart|Waldo Rohnert Co., Gilroy, Calif.|Waldo Rohnert Co., Gilroy, Calif.|nonbolting, tolerant to tipburn.|White Boston.|wide. 1957.||a butter head of White Boston type.
Sweetie B.S.|ARCO/Dessert Seed Co.|ARCO/Dessert Seed Co.|semi-Cos type leaf lettuce. 1981.||||
TAMU Valrio|T.W. Whitaker and P.W. Leeper.|Texas Agric. Exp. Stn., Texas A and M University Weslaco, Texas.|crisphead type, well colored, leaves have straight flat ribs, flat butt.|||downy mildew; tolerance to cold. 1968.|
TAMU Valtemp|T.W. Whitaker and P.W. Leeper.|Texas Agric. Exp. Stn., Texas A and M University Weslaco, Texas.|crisphead type, adapted to early season planting in high temperatures, exceptionally good head color and quality, uniform head size and maturity, dark green, shorter stems, heads closer to ground, flat butt, good color, ribs straight and flat.|||bolting, downy mildew; tolerance to cold. 1968.|
Target|Petoseed.|Petoseed.|crisphead type, excellent color, very firm medium green head, smooth butt.|Salinas. 1990.||downy mildew California pathotypes 1, 2.|
Tarragona (G x 920)|Frank Casellas.|Seminis Vegetable Seeds-Genecorp.|Tango type, lobed leaf; color darker than Tango, leafy thicker than Tango.|Tango.|all areas-specialty. 1998.||open pollinated.
Tempe (XP 48)|Asgrow Seed Co.|Asgrow Seed Co.|crisphead type.|Golden State D.|spring production in Arizona and coastal California and early winter harvest in Imperial Valley of California. 1972.|tolerance to tipburn.|
Tendercrisp|Keystone Seed Co.|Keystone Seed Co.|Bibb type, with glossier appearance, crisp, high quality.|Bibb types.|same as Bibb. Keystone Catalog. 1969.||
Tendergreen|Michigan State Univ., East Lansing.|Grand Rapids Growers.|stalk large and upright, foliage dark green, slightly curled.|Bibb.|greenhouse in north in winter. 1955.||Grand Rapids x Bibb.
Terrapin (G x 816)|Jodi Grossen.|Seminis Vegetable Seeds-Genecorp.|very large, bright green color, Romaine type with smooth leaf surface, slow bolting, slow closing, heavy, excellent for cartons and processing.|no cultivar like it.|Florida. 1999.|corky root.|open pollinated.
Thompson|E.J. Ryder.|USDA, ARS; Salinas, California.|crisphead type, medium dark green outer leaves, leaf margins dentate and texture is crisp, interior light cream, nearly white, heads firm to hard at maturity and well-covered, occasionally spiraled, butt is usually flat, occasionally rounded, leaves broad at base, ribs usually flat occasionally raised, core medium to large, white seed.|||big vein; susceptible to downy mildew, tipburn, lettuce mosaic and Sclerotinia. 1981.|
Tiara|Asgrow.|Asgrow.|leaf type, blistered, frilled, looseleaf, dark green leaves, erect.|Waldmanns Green. 1989.||tipburn, slow bolting.|
Tiber|USDA, Agric. Res. Stn., Salinas, California.|USDA, Agric. Res. Stn.|crisphead type, large to very large size, head firm to hard, dull, dark green outer leaves, leaf margins slightly incised, indented and undulate, soft texture, leaf surface moderate crinkle, interior creamy yellow, well rounded, flat butt and ribs, large core, low to medium stem, black seed.|||tipburn.|
Tigris|Leen de Mos Vegetable Seeds.|Shamrock Seed Co.|red loose leaf lettuce; 45-65 day maturity; medium large heads; intense red leaf color; broad leaves with blistered texture; upright plant habit.|New Red Fire.|can be cultivated in U.S. if sown in proper season. 1997.|tipburn.|open pollinated.
Time|Asgrow.|Asgrow.|crisphead type, dark green, blistered leaves, medium size frame, good heading ability, flat butt provides excellent boxy appearance.|Honcho 2. 1993.|||
Top Gun|Asgrow.|Asgrow.|crisphead type, medium to large, spring harvest in California coastal areas, medium to dark green color.|Salinas. 1991.||downy mildew pathotypes 1, 2, 2.|
Torino (G x 904)|Debbie Mitchell.|Seminis Vegetable Seeds-Genecorp.|Red Oak leaf type with longer leaf, deeper lobes than Valencia.|Valencia.|U.S. 1997.||open pollinated.
Tortuga|Asgrow.|Asgrow.|cos type, medium green, shiny color, heads upright nicely formed, well closed. 1990.||||
Tourist (164553)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|dark green romaine type, leaves large size, shiny color, slightly blistered (savoyed); compact plant, cold tolerant, good weight, bolting tolerant.|Bacio, Remus.|NAFTA. 2004.|downy mildew (BL 01-16, 19, 21, 23).|open pollinated.
Tracer|Doug Sousa.|Seminis Vegetable Seeds-Petoseed.|Salinas type crisphead, high corky root tolerance, good color, large heads; poor head formation under warm conditions.|Cowboy, Wrangler.|coastal California. 1997.|tolerant to corky root.|open pollinated.
Trendsetter|Asgrow.|Asgrow.|crisphead type for late Empire to early Merit planting slot, dark green, smooth butt appearance.|Empire. 1993.|||
Tres Equis|Synergene.|Synergene.|crisphead type, large frame, moderate large head, thick moderately crisp dark dull to glossy green leaves, small butt, small core, smooth ribs, dark brown seed.|Vanguard. 1992.||bolting, tipburn, pink rib; tolerance to heat.|
Trinidad|K. Bixby.|Asgrow.|butterhead type, blonde leaves, medium size heads.|Joric Le.|Northern Mediterranean region. 1987.|downy mildew.|
Triple Threat (PS 06516604)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|Romaine, Paris Island Cos type; medium green color; slightly closed, slightly blistered large leaf; very tolerant to tip burn and bolting; can be used by processor, fresh market and hearts segment; suggested sow dates: March 1 to September 15.|Green Towers, Hearts Delight.|Southwest Coastal U.S., NAFTA. 2004.||open pollinated.
Triton (HMX 7555)|Philip Sarreal|Harris Moran Seed Co.|large size, excellent vigor, dark green, slightly savoyed.|Green Towers.|Coastal California, Desert, Southwest, Eastern U.S. 2001.||open pollinated.
Tuscany (G x 825)|John Purcell.|Seminis-Genecorp.|Green Romaine spring mix, dark color, slightly blistered leaves.|Granada.|western U.S. 2000.||open pollinated.
Two Star|Brinker.|Brinker.|leaf type, darker green, more uniform, larger size than Waldmanns Green.|Waldmanns Green.|||
Ultra Green|Brinker.|Brinker.|leaf type, dark green color, uniform.|Waldmanns Green.||tipburn.|
Ultra Red (BOS 9019)|Orsetti Seed Co.|Orsetti Seed Co.|bright red leaf; bottom side of leaf lighter green; green stem.|Vulcan.|widespread in North America. 1997.||open pollinated.
Valcos|Mr. Paul Leeper.|Texas Agric. Exp. Stn., Weslaco.|cos type, center leaves are bright yellow, dark green outer leaves, heads cap well, compact, straight ribs.|||bolting, tipburn; downy mildew race 5, 6.|
Valley Heart (RX 06511508)|Seminis Vegetable Seeds. |Seminis Vegetable Seeds. |Romaine type; medium green color, slightly blistered and large leaf, semi closed, narrow bottom, tall growth habit; non-glossy leaves, smooth leaf margin; very good cold tolerance combined with good bolting and tip burn tolerance; can be used by processor for fresh and hearts segments. |King Henry, Green Towers. |NAFTA, southwest coastal, cool season desert U.S.  PVP application #200500041.  2005.||open pollinated. 
Valmaine (Texas 1087)|Texas Agr. Expt. Sta., Weslaco, and USDA, La Jolla, Calif.||uniform, dark green, slightly savoyed, large, early maturing.|Parris Island Cos.|lower Rio Grande Valley, Texas. Amer. Veg. Grower, Fall 1963.|downy mildew.|PI 167150 and complex Cos hybrid.
Valprize|Mr. Paul Leeper.|Texas Agric. Exp. Stn., Weslaco, Texas.|butterhead type, dark green color, large head and stem, straight, flat ribs, excellent butt appearance.|||premature bolting, tipburn; downy mildew race 5, 6.|
Valta|K. Bixby.|Asgrow.|cos type, small, compact.|Parris Island Cos. 1987.||lettuce mosaic virus.|
Valverde|USDA La Jolla, Calif.|USDA and Texas Agr. Exp. Station, College Station, Texas.|dark green, thick wrapper leaves, head firm, well folded, good butt appearance.|Great Lakes.|lower Rio Grande Valley of Texas. Amer. Vegetable Grower 9. 1959.|downy mildew.|PI from Russia crossed with several Imperial types and Cosberg.
Van Mor (Vanguard 551)|Moran Seeds, Inc.|Moran Seeds, Inc.|open pollinated; Vanguard type; heads uniform medium dark green.|Vanguard.|desert areas. PVP No. 8100172. 1980.|tolerant to tipburn and dormancy at high temperatures.|
Vancrisp|Quali-Sel.|Petoseed.|crisphead type, large frame and head, thick dark green leaves, smooth ribs, black seed, small core and butt.|Vanguard. 1986.||pink rib, tipburn, downy mildew California pathovar 3; tolerance to heat and frost; susceptible to big vein.|
Vanguard|USDA, Beltsville, Md.||dark, dull green color, excellent eating quality, large size, outstanding butts.||Salinas-Watsonville district, Calif. 1959.||Climax, 5192 (derived from I. virosa x L. sativa), 4157 (original parents Imp. 847, Cosbia, Grand Rapids, and Salamander).
Vanguard 75|E.J. Ryder.|USDA, ARS; Salinas, California.|crisphead type, large frame leaves tend to enclose the head, large, thick dull green leaves, broad flat butt, occasionally slightly pointed, smooth flat ribs, black seed, used widely for late spring harvest in desert southwest United States since late 1970s; first cultivar with lettuce mosaic virus resistance.|Vanguard. 1975.||bolting; tipburn; lettuce mosaic virus; tolerance to heat and frost|
Vanmax (E 0201)|Ferry-Morse Seed Co.|Ferry-Morse Seed Co.|earlier with larger frame and head, more uniform maturity, slightly lighter color than Vanguard.|Vanguard. 1972.|||
Vega|University California, Davis.|USDA, University California, Davis.|crisphead type, firm, good weight, smooth butt, large cores, attractive, low seedstalk, white seed.|||susceptible to russet spotting, tipburn; contains PI 91532, downy mildew resistant Lactuca serriola introduction from Russia. 1978.|
Velvet|Vineland Agr. Expt. Sta., Ont., Canada.|Stokes Seeds, Ltd.|early dark green, very mild butterhead type.|Bibb. Rpt. Hort. Expt. Sta. 1955-56. p. 61. 1956.||bolting.|selected from unknown English cultivar.
Vista||Vilmorin.|cropping in spring, summer, and autumn, shiny medium green foliage, round heads, good shelf life, good clean underside without off-shoots.|Dolly. 1985.||Bremia R8, R11; tipburn, lettuce mosaic virus.|
Vista Verde|Central Valley Seeds.|Central Valley Seeds.|crisphead type, very large frame and head, medium thick dark green leaves, medium pointed butt, narrow leaf petioles, high rib, black seed.|Vanguard. 1990.||bolting, pink rib; tolerance to frost; not tolerance to heat.|
Vitegra (29704)|Enza Zaden.|Enza Zaden.|||North America. 1997.||open pollinated.
Vulcan|Sakata.|Sakata.|leaf type, dark red color with light green contrast.|Standard Red Leaf. 1989.|||
Waldmann's Green|John Waldmann, Cincinnati, Ohio.|Joseph Harris Co., Rochester, N.Y.|darker green than most leaf lettuce, fast growing, upright.|Grand Rapids.|greenhouse and outdoor culture. Harris Catalog. 1958|tipburn.|selected from mutation or outcross in Grand Rapids.
Wallaby (EX 9200027)|Seminis Vegetable Seeds-Asgrow.|Seminis Vegetable Seeds-Asgrow.|coastal iceberg for warmer planting areas on the coast; medium frame, medium head Salinas type with medium green color; sowing dates for the Salinas Valley are May 1 to July 30.|Magnum.|Salinas Valley, California. 2002.|corky root.|
Warrior|Asgrow.|Asgrow.|crisphead type, medium size for mid-summer harvest in coastal California areas, medium dark green, good head coverage.|Salinas. 1991.||downy mildew; pathotypes 1, 2, 3.|
Weatherby (SSC 30529)|Shamrock Seed Co.|Shamrock Seed Co.||Pam's Island Cos.|All major lettuce growing regions. 2001.|bolting and corky root.|open pollinated.
Wes Pak|Ferry-Morse Seed Co., Mountain View, Calif.|Ferry-Morse Seed Co., Mountain View, Calif.|large heads, good plant color, more finely frilled leaf margins.|Great Lakes.|general use. 1957.||selection from Regular Great Lakes.
Western Red Leaf|Brinker.|Brinker.|leaf type, dark red.|Deep Red, Red Leaf, Prizehead. 1989.|||
Westland|Brinker-Orsetti.|Brinker.|crisphead type, large head, dark green during winter growing season.|Vanguard. 1994.||lettuce mosaic virus.|
Wildfire|Johnny Selected Seeds.|Johnny Selected Seeds.|Mix of several lettuce cultivars from several suppliers. 2000.||||open pollinated.
Winchester (SSC 30531)|Shamrock Seed Co.|Shamrock Seed Co.||Pam's Island Cos.|all major lettuce growing regions. 2001.|bolting.|open pollinated.
Winter Select (PS 06510783)|Seminis Vegetable Seeds.|Seminis Vegetable Seeds.|large frame, medium green iceberg type that is sure heading; smooth ribs and very vigorous habit, good weight and very finished bottom; refined appearance makes it attractive for the cello market; suggested sowing dates are October 15-25.|Cibola, Grizzly.|NAFTA - desert (Imperial Valley of California and Yuma, Arizona). 2004.||open pollinated.
Winter Supreme|Bruce Church.|Petoseed.|crisphead type, very large frame and head, thick dark green leaves, black seed.|Climax. 1978.||bolting, pink rib; moderate to tipburn, rusty rib, downy mildew California pathovar 3; tolerance to frost; susceptible to big vein.|
Winterhaven|Harnish-Brinker/Marvins Seeds.|Petoseed.|crisphead type, large frame and head, thick dark green leaves, smooth ribs, black seed.|Vanguard. 1974.||pink rib, tipburn, downy mildew California pathovar 3; tolerance to heat, frost; susceptible to big vein.|
Winterhaven Select|Shamrock Seed Co.|Shamrock Seed Co.|crisphead type; 110-120 day maturity; uniform maturity, medium sized head of medium green color; developed to produce full sized heads in mid-winter desert conditions; vigorous growth, leaves with good texture, smooth ribs.|Vanguard, Winterhaven.|California, Arizona. 1995.|downy mildew California pathovar 3; tolerance to frost.|open pollinated.
Winterhaven Select|Shamrock Seed Co.|Shamrock Seed Co.|crisphead type; 110-120 day maturity; uniform maturity, vigorous growth, large frame and head, dark dull green leaves, good texture, smooth ribs.|Vanguard. 1995.||downy mildew California pathovar 3; tolerance to frost.|open pollinated.
Winterhaven, BOS|Brinker-Orsetti.|Orsetti.|crisphead type, large frame and head, dull dark green leaves, medium large butt size, black seed.|Winterhaven. 1986.||bolting, tipburn; tolerance to heat, frost.|
Winterset|E.J. Ryder.|USDA, ARS; Salinas, California.|crisphead type, large frame and head, thick dull green leaves, large flat butt, slightly ribby, white seed.|Vanguard. 1984.||tipburn, lettuce mosaic virus, limited downy mildew; tolerance to frost.|
Wolverine (PS 5084 MI)|Doug Sousa.|Seminis Vegetable Seeds-Petoseed.|late winter harvested crisphead lettuce, develops a thick leaf texture, good color, excellent cell pack appearance.||desert southwest U.S. 1998.||open pollinated.
Xena (HMX 6552)|Clause.|Harris Moran Seed Co.|green leaf large head; glossy green leaf.|Two Star.|all loose leaf areas.|tipburn, tolerance to bolting.|open pollinated.
Yuma|Harris Moran.|Harris Moran.|crisphead type, large frame and head, dark green leaves, large butt.|||fair to tipburn. 1985.|
Yuri (RX 06511530)|Seminis Vegetable Seeds-Royal Sluis.|Seminis Vegetable Seeds-Royal Sluis.|Iceberg lettuce suitable for moderate to high temperature and humidity; Vanguard type, large frame, medium green color, round shape, with good bolting tolerance; recommended sowing period in Brazil is 1 March though 25 June; sowing period in the Caribbean is September through November; performed very well in elevations between 600 and 1500 m.|Legacy.|Brazil. 2003.||inbred.
Zesty|Ken Bixby.|Asgrow.|cos type, dark green.|Valmaine. 1987.||lettuce mosaic virus, downy mildew.|
